fid,area,perimeter,depth
26324,1,4,0.067871094
26325,1,4,0.1953125
26326,1,4,0.000488281
26327,2,6,0.06640625
26328,1,4,0.020019531
26329,3,8,0.049316406
26330,1,4,0.060058594
26331,7,14,0.28515625
26332,13,20,0.443359375
26333,3,8,0.205566406
26334,6,12,0.577636719
26335,1,4,0.020996094
26336,1,4,0.052734375
26337,1,4,0.242675781
26338,2,6,0.12109375
26339,1,4,0.023925781
26340,1,4,0.038085938
26341,7,16,0.112304688
26342,1,4,0.050292969
26343,1,4,0.040039063
26344,1,4,0.005371094
26345,1,4,0.055664063
26346,1,4,0.053222656
26347,3,8,0.346679688
26348,1,4,0.004882813
26349,1,4,0.047363281
26350,5,10,0.349121094
26351,1,4,0.200683594
26352,1,4,0.078125
26353,1,4,0.221679688
26354,2,6,0.103027344
26355,1,4,0.156738281
26356,3,8,0.215332031
26357,1,4,0.073242188
26358,2,6,0.044921875
26359,1,4,0.022460938
26360,1,4,0.106933594
26361,1,4,0.035644531
26362,1,4,0.135253906
26363,24,34,1.055175781
26364,9,14,0.412109375
26365,1,4,0.185058594
26366,3,8,0.240722656
26367,1,4,0.052246094
26368,1,4,0.048339844
26369,1,4,0.088867188
26370,1,4,0.016113281
26371,10,16,0.215820313
26372,1,4,0.069335938
26373,3,8,0.058105469
26374,1,4,0.209960938
26375,26,28,0.88671875
26376,1,4,0.2890625
26377,6,12,0.123046875
26378,1,4,0.15234375
26379,1,4,0.053710938
26380,1,4,0.021972656
26381,1,4,0.01171875
26382,1,4,0.086914063
26383,5,12,0.286621094
26384,2,6,0.125488281
26385,4,10,0.059570313
26386,1,4,0.060058594
26387,5,12,0.208984375
26388,1,4,0.006835938
26389,1,4,0.096191406
26390,1,4,0.024414063
26391,1,4,0.154296875
26392,1,4,0.068359375
26393,1,4,0.112792969
26394,2,6,0.283203125
26395,1,4,0.0078125
26396,1,4,0.044921875
26397,1,4,0.014648438
26398,1,4,0.002929688
26399,2,6,0.230957031
26400,54,60,0.642578125
26401,2,6,0.102539063
26402,1,4,0.00390625
26403,560,178,2.58984375
26404,2,6,0.145019531
26405,6,14,0.252441406
26406,21,26,0.854980469
26407,2,6,0.282226563
26408,1,4,0.053222656
26409,1,4,0.015625
26410,1,4,0.181640625
26411,2,6,0.144042969
26412,2,6,0.241210938
26413,2,6,0.066894531
26414,1,4,0.061523438
26415,2,6,0.178222656
26416,1,4,0.041503906
26417,1,4,0.064453125
26418,4,10,0.185546875
26419,1,4,0.08984375
26420,1,4,0.018066406
26421,1,4,0.051269531
26422,1,4,0.100585938
26423,1,4,0.031738281
26424,1,4,0.0078125
26425,1,4,0.145996094
26426,1,4,0.083007813
26427,240,116,2.586914063
26428,1,4,0.046875
26429,1,4,0.112304688
26430,4,8,0.487304688
26431,4,10,0.103027344
26432,7,16,0.236816406
26433,1,4,0.025878906
26434,1,4,0.097167969
26435,1,4,0.006347656
26436,1,4,0.032226563
26437,1,4,0.115722656
26438,6,12,0.2109375
26439,1,4,0.051757813
26440,1,4,0.057617188
26441,6,12,0.451660156
26442,1,4,0.125
26443,1,4,0.144042969
26444,1,4,0.0390625
26445,3,8,0.062011719
26446,1,4,0.032226563
26447,1,4,0.015625
26448,1,4,0.123535156
26449,1,4,0.03515625
26450,1,4,0.017578125
26451,1,4,0.0859375
26452,1,4,0.034667969
26453,3,8,0.057128906
26454,1,4,0.056152344
26455,2,6,0.073730469
26456,1,4,0.042480469
26457,1,4,0.044921875
26458,1,4,0.12890625
26459,1,4,0.056152344
26460,2,6,0.076171875
26461,1,4,0.010253906
26462,1,4,0.1171875
26463,1,4,0.036621094
26464,1,4,0.085449219
26465,3,8,0.087890625
26466,9,18,0.587890625
26467,46,38,0.625488281
26468,111,66,1.165527344
26469,1,4,0.189941406
26470,2,6,0.106445313
26471,1,4,0.424316406
26472,1,4,0.200195313
26473,3,8,0.174804688
26474,1,4,0.184570313
26475,18,28,0.419433594
26476,1,4,0.029785156
26477,1,4,0.167480469
26478,6,12,1.033203125
26479,3,8,0.130859375
26480,3,8,0.118652344
26481,3,8,0.083007813
26482,1,4,0.022460938
26483,1,4,0.018066406
26484,1,4,0.020996094
26485,1,4,0.278320313
26486,1,4,0.169921875
26487,1,4,0.05859375
26488,1,4,0.048828125
26489,1,4,0.013671875
26490,1,4,0.06640625
26491,2,6,0.069824219
26492,1,4,0.117675781
26493,1,4,0.033691406
26494,1,4,0.147460938
26495,1,4,0.086425781
26496,14,22,0.415527344
26497,2,6,0.237792969
26498,2,6,0.057617188
26499,1,4,0.159179688
26500,1,4,0.012207031
26501,1,4,0.029296875
26502,1,4,0.108886719
26503,1,4,0.041992188
26504,1,4,0.276367188
26505,1,4,0.015625
26506,1,4,0.074707031
26507,1,4,0.137207031
26508,25,24,0.733886719
26509,2,6,0.145507813
26510,1,4,0.194824219
26511,3,8,0.2421875
26512,1,4,0.068847656
26513,1,4,0.006347656
26514,1,4,0.131835938
26515,1,4,0.014648438
26516,1,4,0.238769531
26517,1,4,0.017578125
26518,3,8,0.169433594
26519,7,12,0.3671875
26520,1,4,0.041503906
26521,1,4,0.212402344
26522,1,4,0.022949219
26523,5,10,0.284179688
26524,9,14,0.438476563
26525,4,10,0.243164063
26526,1,4,0.020507813
26527,1,4,0.018554688
26528,1,4,0.006347656
26529,5,10,0.291503906
26530,1,4,0.068847656
26531,4,10,0.12890625
26532,2,6,0.076171875
26533,6,12,0.396484375
26534,1,4,0.040527344
26535,31,28,1.166015625
26536,1,4,0.041992188
26537,1,4,0.012695313
26538,1,4,0.035644531
26539,1,4,0.057617188
26540,3,8,0.069335938
26541,1,4,0.021972656
26542,1,4,0.018554688
26543,1,4,0.035644531
26544,1,4,0.048339844
26545,1,4,0.088867188
26546,2,6,0.014648438
26547,1,4,0.038574219
26548,5,10,0.311035156
26549,3,8,0.203613281
26550,5,10,0.141601563
26551,1,4,0.007324219
26552,1,4,0.030273438
26553,20,20,0.9453125
26554,3,8,0.187011719
26555,4,8,0.192871094
26556,7,12,0.454589844
26557,2,6,0.104980469
26558,4,10,0.141601563
26559,4,10,0.105957031
26560,5,12,0.232910156
26561,1,4,0.033203125
26562,4,8,0.2890625
26563,1,4,0.01171875
26564,8,12,0.463867188
26565,4,10,0.393066406
26566,1,4,0.336914063
26567,1,4,0.089355469
26568,22,26,0.333496094
26569,9,16,0.582519531
26570,2,6,0.047363281
26571,1,4,0.029785156
26572,1,4,0.013183594
26573,2,6,0.060546875
26574,1,4,0.074707031
26575,1,4,0.000976563
26576,1,4,0.110839844
26577,1,4,0.020507813
26578,1,4,0.022460938
26579,1,4,0.035644531
26580,1,4,0.004882813
26581,1,4,0.040527344
26582,1,4,0.116210938
26583,1,4,0.073730469
26584,1,4,0.0859375
26585,1,4,0.095703125
26586,3,8,0.152832031
26587,1,4,0.057128906
26588,1,4,0.013671875
26589,1,4,0.058105469
26590,1,4,0.006835938
26591,1,4,0.037597656
26592,1,4,0.034667969
26593,2,6,0.088867188
26594,6,14,0.101074219
26595,1,4,0.090820313
26596,5,10,0.388183594
26597,1,4,0.006835938
26598,1,4,0.055175781
26599,1,4,0.009277344
26600,1,4,0.000976563
26601,2,6,0.039550781
26602,1,4,0.041503906
26603,13,20,0.713378906
26604,1,4,0.009765625
26605,2,6,0.167480469
26606,1,4,0.043457031
26607,1,4,0.009765625
26608,4,8,0.106445313
26609,2,6,0.143066406
26610,6,14,0.1875
26611,3,8,0.130371094
26612,18,28,0.662597656
26613,29,32,0.798339844
26614,1,4,0.02734375
26615,277,108,2.29296875
26616,7,14,0.890136719
26617,20,24,0.771972656
26618,1,4,0.151855469
26619,2,6,0.016113281
26620,2,6,0.133789063
26621,3,8,0.310546875
26622,2,6,0.111816406
26623,1,4,0.025390625
26624,1,4,0.122558594
26625,1,4,0.00390625
26626,1,4,0.103027344
26627,2,6,0.217773438
26628,1,4,0.040527344
26629,1,4,0.038085938
26630,1,4,0.147460938
26631,1,4,0.021484375
26632,1,4,0.4296875
26633,81,48,2.024414063
26634,1,4,0.109863281
26635,1,4,0.026855469
26636,1,4,0.111816406
26637,2,6,0.360839844
26638,1,4,0.05859375
26639,22,26,1.045898438
26640,1,4,0.02734375
26641,1,4,0.024414063
26642,1,4,0.162597656
26643,4,10,0.270996094
26644,1,4,0.000976563
26645,1,4,0.137207031
26646,16,22,0.160644531
26647,1,4,0.033691406
26648,1,4,0.02734375
26649,1,4,0.047363281
26650,2,6,0.047851563
26651,2,6,0.267578125
26652,1,4,0.017089844
26653,1,4,0.001464844
26654,1,4,0.040527344
26655,1,4,0.018554688
26656,2,6,0.073242188
26657,1,4,0.038574219
26658,1,4,0.069335938
26659,1,4,0.022949219
26660,1,4,0.128417969
26661,1,4,0.082519531
26662,26,34,0.966308594
26663,9,20,0.400878906
26664,1,4,0.090820313
26665,1,4,0.034667969
26666,1,4,0.028808594
26667,1,4,0.000488281
26668,5,10,0.490234375
26669,1,4,0.150390625
26670,4,10,0.069335938
26671,3,8,0.034667969
26672,2,6,0.267578125
26673,1,4,0.038085938
26674,1,4,0.171386719
26675,1,4,0.041503906
26676,1,4,0.018554688
26677,1,4,0.017578125
26678,3,8,0.256835938
26679,3,8,0.154296875
26680,1,4,0.041992188
26681,10,16,0.490722656
26682,1,4,0.085449219
26683,2,6,0.005859375
26684,1,4,0.014648438
26685,1,4,0.040527344
26686,1,4,0.077148438
26687,1,4,0.010742188
26688,2,6,0.162597656
26689,1,4,0.020507813
26690,28,28,1.288085938
26691,1,4,0.060058594
26692,2,6,0.090332031
26693,2,6,0.108398438
26694,1,4,0.139648438
26695,1,4,0.007324219
26696,2,6,0.067871094
26697,1,4,0.012695313
26698,1,4,0.097167969
26699,1,4,0.006835938
26700,2,6,0.028808594
26701,1,4,0.018066406
26702,8,16,0.352539063
26703,2,6,0.174804688
26704,1,4,0.026855469
26705,1,4,0.018066406
26706,1,4,0.000976563
26707,2,6,0.137207031
26708,1,4,0.111816406
26709,2,6,0.141113281
26710,1,4,0.021484375
26711,4,10,0.25390625
26712,12,18,0.309570313
26713,1,4,0.018554688
26714,1,4,0.042480469
26715,1,4,0.034179688
26716,1,4,0.087890625
26717,3,8,0.134277344
26718,6,12,0.438476563
26719,321,122,1.614257813
26720,1,4,0.005859375
26721,2,6,0.055664063
26722,6,14,0.244140625
26723,1,4,0.124023438
26724,2,6,0.173828125
26725,10,14,0.560058594
26726,1,4,0.015625
26727,620,134,2.780761719
26728,2,6,0.055664063
26729,3,8,0.205078125
26730,3,8,0.300292969
26731,1,4,0.06640625
26732,1,4,0.110839844
26733,22,28,0.663574219
26734,54,48,1.350097656
26735,8,18,0.521484375
26736,5,12,0.197265625
26737,1,4,0.034179688
26738,541,202,2.421386719
26739,1,4,0.205566406
26740,1,4,0.151855469
26741,1,4,0.059082031
26742,2,6,0.209960938
26743,1,4,0.149902344
26744,3,8,0.113769531
26745,2,6,0.336914063
26746,1,4,0.064941406
26747,4,8,0.172363281
26748,1,4,0.142089844
26749,1,4,0.015136719
26750,1,4,0.010253906
26751,1,4,0.122070313
26752,1,4,0.017089844
26753,1,4,0.056152344
26754,1,4,0.062988281
26755,1,4,0.069824219
26756,1,4,0.011230469
26757,1,4,0.149414063
26758,1,4,0.032714844
26759,3,8,0.432128906
26760,1,4,0.228027344
26761,1,4,0.01953125
26762,1,4,0.255371094
26763,4,10,0.167480469
26764,1,4,0.049804688
26765,2,6,0.013671875
26766,3,8,0.166015625
26767,1,4,0.102539063
26768,9,14,0.491699219
26769,1,4,0.209472656
26770,1,4,0.0234375
26771,1,4,0.001953125
26772,1,4,0.027832031
26773,6,14,0.057128906
26774,2,6,0.081542969
26775,1,4,0.086914063
26776,1,4,0.015136719
26777,1,4,0.031738281
26778,1,4,0.010253906
26779,1,4,0.00390625
26780,1,4,0.018554688
26781,1,4,0.153320313
26782,1,4,0.004882813
26783,5,12,0.228027344
26784,5,10,0.082519531
26785,33,34,1.559082031
26786,11,18,0.469238281
26787,1,4,0.231445313
26788,3,8,0.187011719
26789,3,8,0.221191406
26790,3,8,0.05859375
26791,1,4,0.005371094
26792,3,8,0.145996094
26793,1,4,0.01953125
26794,1,4,0.581054688
26795,1,4,0.056152344
26796,1,4,0.245605469
26797,45,40,1.178710938
26798,9,16,0.606445313
26799,167,80,1.698242188
26800,1347,332,6.745605469
26801,1,4,0.109863281
26802,1,4,0.0703125
26803,1,4,0.113769531
26804,1,4,0.029785156
26805,1,4,0.061035156
26806,3,8,0.160644531
26807,2,6,0.053710938
26808,25,26,0.680664063
26809,5,12,0.466796875
26810,1,4,0.0703125
26811,4,10,0.290527344
26812,1,4,0.00390625
26813,1,4,0.03515625
26814,1,4,0.017578125
26815,1,4,0.095703125
26816,1,4,0.005371094
26817,2,6,0.021484375
26818,1,4,0.135742188
26819,2,6,0.147949219
26820,90,52,2.257324219
26821,8,16,0.472167969
26822,1,4,0.026367188
26823,1,4,0.006347656
26824,2,6,0.099121094
26825,1,4,0.106933594
26826,1,4,0.049316406
26827,4,10,0.293457031
26828,1,4,0.034667969
26829,1,4,0.319335938
26830,1,4,0.014648438
26831,1,4,0.193359375
26832,1,4,0.061523438
26833,1,4,0.138183594
26834,1,4,0.013671875
26835,8,14,0.391601563
26836,5,10,0.194824219
26837,3,8,0.149414063
26838,6,12,0.312011719
26839,4,8,0.379882813
26840,1,4,0.141601563
26841,2,6,0.067871094
26842,1,4,0.16796875
26843,1,4,0.249023438
26844,5,10,0.266601563
26845,12,22,0.430175781
26846,6,12,0.420898438
26847,7,14,0.137207031
26848,1852,372,2.251953125
26849,1,4,0.000488281
26850,3,8,0.15234375
26851,1,4,0.047851563
26852,1,4,0.030273438
26853,15,22,0.443847656
26854,4,10,0.160644531
26855,1,4,0.036621094
26856,1,4,0.043945313
26857,1,4,0.046386719
26858,2,6,0.291503906
26859,1,4,0.083007813
26860,1,4,0.073242188
26861,25,30,0.806640625
26862,3,8,0.136230469
26863,3,8,0.256835938
26864,2,6,0.125976563
26865,1,4,0.044921875
26866,1,4,0.05078125
26867,2,6,0.112304688
26868,1,4,0.017578125
26869,1,4,0.045410156
26870,1,4,0.069335938
26871,1,4,0.037109375
26872,32,38,0.788574219
26873,1,4,0.020507813
26874,3,8,0.109863281
26875,59,52,0.759277344
26876,2,6,0.09375
26877,1,4,0.176757813
26878,2,6,0.109863281
26879,89,58,2.123535156
26880,1,4,0.07421875
26881,5,12,0.715820313
26882,1,4,0.076171875
26883,1,4,0.055175781
26884,1,4,0.134765625
26885,1,4,0.033203125
26886,40,36,1.472167969
26887,9,18,0.282226563
26888,10,14,0.274902344
26889,6,12,0.219238281
26890,1,4,0.111816406
26891,1,4,0.129394531
26892,998,316,0.403808594
26893,1,4,0.040527344
26894,1,4,0.000488281
26895,1,4,0.200195313
26896,2,6,0.092773438
26897,1,4,0.174316406
26898,1,4,0.106933594
26899,1,4,0.14453125
26900,1,4,0.015136719
26901,2,6,0.19140625
26902,2,6,0.12109375
26903,2,6,0.142089844
26904,1,4,0.014160156
26905,1,4,0.104003906
26906,1,4,0.025878906
26907,1,4,0.016113281
26908,1,4,0.140136719
26909,1,4,0.001953125
26910,2,6,0.059570313
26911,2,6,0.022460938
26912,2,6,0.060058594
26913,1,4,0.129882813
26914,2,6,0.121582031
26915,1,4,0.049316406
26916,1,4,0.229492188
26917,1,4,0.072753906
26918,1,4,0.299804688
26919,1,4,0.064941406
26920,4,10,0.1875
26921,2,6,0.0234375
26922,32,30,1.056152344
26923,1,4,0.002441406
26924,1,4,0.041015625
26925,4,10,0.098632813
26926,1,4,0.020019531
26927,1,4,0.021484375
26928,1,4,0.013183594
26929,16,22,0.556640625
26930,1,4,0.092773438
26931,1,4,0.029296875
26932,1,4,0.043945313
26933,4,10,0.188476563
26934,16,22,1.037109375
26935,10,18,0.687011719
26936,1,4,0.014648438
26937,84,58,1.830566406
26938,2,6,0.204101563
26939,1,4,0.322753906
26940,1,4,0.074707031
26941,1,4,0.218261719
26942,1,4,0.001953125
26943,1,4,0.239257813
26944,5,10,0.334472656
26945,2,6,0.033691406
26946,1,4,0.262695313
26947,1,4,0.076660156
26948,1,4,0.113769531
26949,1,4,0.008789063
26950,1,4,0.068359375
26951,1,4,0.041503906
26952,2,6,0.06640625
26953,1,4,0.1171875
26954,2,6,0.060058594
26955,1,4,0.024414063
26956,2,6,0.100097656
26957,5,12,0.27734375
26958,1,4,0.048828125
26959,1,4,0.080566406
26960,1,4,0.233398438
26961,2,6,0.151367188
26962,2,6,0.256835938
26963,1,4,0.006835938
26964,1,4,0.103515625
26965,1,4,0.096191406
26966,1,4,0.11328125
26967,1,4,0.010253906
26968,1,4,0.05859375
26969,3,8,0.51171875
26970,1,4,0.034179688
26971,1,4,0.022949219
26972,1,4,0.041015625
26973,1,4,0.001464844
26974,1,4,0.159179688
26975,3,8,0.245605469
26976,1,4,0.0078125
26977,21,28,0.437011719
26978,1,4,0.049804688
26979,1,4,0.129394531
26980,1,4,0.000488281
26981,3,8,0.119140625
26982,6,10,0.233398438
26983,1,4,0.069335938
26984,1,4,0.017578125
26985,1,4,0.001953125
26986,2,6,0.234863281
26987,1,4,0.193847656
26988,1,4,0.0703125
26989,2,6,0.34765625
26990,19,26,0.893066406
26991,1,4,0.0390625
26992,1,4,0.061523438
26993,1,4,0.021484375
26994,6,12,0.568847656
26995,19,26,0.833007813
26996,18,36,0.570800781
26997,1,4,0.026855469
26998,2,6,0.168945313
26999,1,4,0.170410156
27000,4,8,0.456054688
27001,1,4,0.03125
27002,1,4,0.029296875
27003,1,4,0.12109375
27004,2,6,0.126464844
27005,4,8,0.845703125
27006,1,4,0.003417969
27007,1,4,0.01171875
27008,1,4,0.041015625
27009,1,4,0.022460938
27010,1,4,0.000976563
27011,1,4,0.073730469
27012,1,4,0.034667969
27013,5,12,0.247558594
27014,1,4,0.004882813
27015,1,4,0.000976563
27016,1,4,0.040039063
27017,1,4,0.016113281
27018,1,4,0.018554688
27019,1,4,0.014160156
27020,1,4,0.048339844
27021,1,4,0.110351563
27022,1,4,0.072265625
27023,1,4,0.140625
27024,136,72,0.984863281
27025,139,72,1.502929688
27026,6,12,0.157226563
27027,1,4,0.01171875
27028,1001,238,8.315917969
27029,182,88,2.061035156
27030,1,4,0.063476563
27031,2,6,0.072753906
27032,2,6,0.23828125
27033,1,4,0.095703125
27034,1,4,0.018066406
27035,1,4,0.077636719
27036,1,4,0.001464844
27037,1,4,0.047851563
27038,2,6,0.112792969
27039,1,4,0.086914063
27040,1,4,0.002441406
27041,1,4,0.0703125
27042,1,4,0.110839844
27043,5,12,0.220214844
27044,2,6,0.04296875
27045,1,4,0.100097656
27046,4,10,0.14453125
27047,2,6,0.511230469
27048,1,4,0.086425781
27049,1,4,0.07421875
27050,1,4,0.017089844
27051,1,4,0.051757813
27052,1,4,0.064453125
27053,1,4,0.005371094
27054,1,4,0.044433594
27055,1,4,0.069335938
27056,8,16,0.287597656
27057,3,8,0.092285156
27058,2,6,0.098144531
27059,8,16,0.3046875
27060,1,4,0.050292969
27061,1,4,0.080078125
27062,2,6,0.048339844
27063,1,4,0.041992188
27064,1,4,0.054199219
27065,1,4,0.072265625
27066,1,4,0.018066406
27067,134,68,2.4140625
27068,28,30,0.549316406
27069,9,14,0.310058594
27070,240,116,2.805664063
27071,1,4,0.022460938
27072,1,4,0.07421875
27073,5,10,0.397949219
27074,2,6,0.153320313
27075,4,8,0.205566406
27076,1,4,0.022949219
27077,1,4,0.139160156
27078,1,4,0.114746094
27079,1,4,0.028808594
27080,1,4,0.067382813
27081,1,4,0.005859375
27082,74,84,0.579101563
27083,1,4,0.020996094
27084,1,4,0.065429688
27085,16,24,0.424316406
27086,20,22,1.107421875
27087,9,18,0.356933594
27088,19,26,0.574707031
27089,2,6,0.102050781
27090,1,4,0.0078125
27091,2,6,0.134765625
27092,3,8,0.256347656
27093,1,4,0.047851563
27094,4,10,0.09765625
27095,4,10,0.330566406
27096,1,4,0.051757813
27097,6,14,0.068359375
27098,1,4,0.052246094
27099,1,4,0.01171875
27100,36,36,1.129882813
27101,9,14,0.390625
27102,3,8,0.048828125
27103,10,16,0.508300781
27104,9,16,0.625488281
27105,538,128,4.125976563
27106,47,58,1.117675781
27107,1,4,0.076660156
27108,1,4,0.0078125
27109,2,6,0.045898438
27110,3,8,0.308105469
27111,2,6,0.107910156
27112,3,8,0.184570313
27113,1,4,0.047851563
27114,1,4,0.024902344
27115,1,4,0.01953125
27116,1,4,0.134765625
27117,1,4,0.038085938
27118,1,4,0.135742188
27119,1,4,0.12890625
27120,1,4,0.036132813
27121,2,6,0.057617188
27122,1,4,0.006347656
27123,1,4,0.001464844
27124,2,6,0.33203125
27125,1,4,0.096679688
27126,19,24,0.524414063
27127,380,156,2.423339844
27128,16,24,0.265625
27129,1,4,0.062011719
27130,1,4,0.015136719
27131,1,4,0.080078125
27132,1,4,0.145507813
27133,1,4,0.185546875
27134,1,4,0.103515625
27135,1,4,0.130859375
27136,1,4,0.008789063
27137,1,4,0.0703125
27138,1,4,0.090332031
27139,6,12,0.395996094
27140,4,10,0.589355469
27141,1,4,0.0078125
27142,2,6,0.494628906
27143,1,4,0.016601563
27144,4,10,0.1640625
27145,5,10,0.25
27146,5,12,0.33984375
27147,1,4,0.010742188
27148,1,4,0.201660156
27149,2,6,0.036621094
27150,1,4,0.009277344
27151,1,4,0.008789063
27152,2,6,0.088867188
27153,1,4,0.275878906
27154,1,4,0.059082031
27155,1,4,0.069335938
27156,4,10,0.157226563
27157,1,4,0.094238281
27158,2,6,0.173339844
27159,3,8,0.0546875
27160,1,4,0.009277344
27161,2,6,0.189941406
27162,1,4,0.024902344
27163,1,4,0.090820313
27164,1,4,0.073242188
27165,1,4,0.067871094
27166,1,4,0.144042969
27167,20,36,0.3125
27168,1,4,0.054199219
27169,3,8,0.165527344
27170,16,20,0.529296875
27171,150,80,1.703613281
27172,49,52,1.208496094
27173,1,4,0.08984375
27174,1,4,0.096191406
27175,1,4,0.067871094
27176,1,4,0.229980469
27177,2,6,0.001464844
27178,1,4,0.3515625
27179,1,4,0.061523438
27180,2,6,0.181152344
27181,1,4,0.012695313
27182,2,6,0.025390625
27183,1,4,0.01171875
27184,2,6,0.184570313
27185,2,6,0.201660156
27186,1,4,0.005371094
27187,2,6,0.217285156
27188,1,4,0.010253906
27189,1,4,0.080566406
27190,2,6,0.305664063
27191,1,4,0.099609375
27192,1,4,0.051269531
27193,1,4,0.017578125
27194,1,4,0.034667969
27195,2,6,0.080566406
27196,1,4,0.015136719
27197,1,4,0.036132813
27198,20,26,0.792480469
27199,1,4,0.180175781
27200,1,4,0.302246094
27201,1,4,0.065917969
27202,1,4,0.139160156
27203,7,14,0.411621094
27204,1,4,0.027832031
27205,5,10,0.378417969
27206,4,10,0.780273438
27207,1,4,0.134277344
27208,1,4,0.169433594
27209,13,18,0.537109375
27210,40,50,1.694824219
27211,1,4,0.227539063
27212,1,4,0.014648438
27213,14,22,0.434570313
27214,5,12,0.298828125
27215,1,4,0.092773438
27216,1,4,0.360839844
27217,1,4,0.056640625
27218,1,4,0.296875
27219,1,4,0.032226563
27220,2,6,0.076171875
27221,8,16,0.371582031
27222,3,8,0.174804688
27223,1,4,0.0078125
27224,4,10,0.155761719
27225,1,4,0.193847656
27226,2,6,0.206542969
27227,48,34,1.050292969
27228,5282,606,8.489257813
27229,3756,794,8.088867188
27230,1,4,0.208984375
27231,1,4,0.007324219
27232,1,4,0.021484375
27233,1,4,0.01171875
27234,1,4,0.001953125
27235,1,4,0.094726563
27236,1,4,0.012695313
27237,1,4,0.145996094
27238,3,8,0.30859375
27239,1,4,0.127441406
27240,1,4,0.090332031
27241,1,4,0.020019531
27242,1,4,0.043457031
27243,1,4,0.143554688
27244,2,6,0.084960938
27245,1,4,0.008300781
27246,3,8,0.092285156
27247,1,4,0.024902344
27248,2,6,0.219726563
27249,1,4,0.140625
27250,2,6,0.036621094
27251,1,4,0.141113281
27252,5,10,0.278808594
27253,1,4,0.051269531
27254,2,6,0.259765625
27255,1,4,0.009765625
27256,10,18,0.477539063
27257,1,4,0.03125
27258,1,4,0.041992188
27259,1,4,0.006835938
27260,1,4,0.08203125
27261,3,8,0.296875
27262,3,8,0.079589844
27263,2,6,0.26953125
27264,1,4,0.055175781
27265,14,18,0.584960938
27266,4,10,0.086914063
27267,6,12,0.484863281
27268,1,4,0.172851563
27269,1,4,0.032226563
27270,4,10,0.250488281
27271,1,4,0.182128906
27272,1,4,0.171875
27273,1,4,0.055664063
27274,5,12,0.052246094
27275,13,16,0.758789063
27276,1,4,0.020019531
27277,1,4,0.036621094
27278,1,4,0.064453125
27279,1,4,0.039550781
27280,1,4,0.022460938
27281,1,4,0.0234375
27282,2,6,0.142089844
