fid,area,perimeter,depth,%ponded,ponded,pond_area,min_elev
28625,1765,306,4.782714844,0.10878187,yes,192,4739.008301
28626,159,94,1.232910156,0,no,0,4752.178711
28627,22,28,0.995117188,0,no,0,4751.061035
28629,14,18,0.567382813,0,no,0,4768.087402
28653,20,26,0.714355469,0,no,0,4752.013672
28655,34,28,0.706542969,0,no,0,4751.128418
28665,57,50,0.721191406,0,no,0,4756.071777
28667,270,102,2.57421875,0,no,0,4763.080078
28668,19,22,0.789550781,0,no,0,4745.577637
28678,33,32,1.087890625,0,no,0,4753.359863
28683,10,18,0.260742188,,no,0,4757.875977
28687,40,40,1.052734375,0,no,0,4752.818848
28688,14,22,0.354980469,0,no,0,4745.20166
28690,12,18,0.367675781,0,no,0,4753.366699
28708,20,22,1.042480469,0,no,0,4752.89502
28729,25,30,1.130371094,0,no,0,4760.977051
28730,16,28,0.475097656,,no,0,4738.025879
28736,13,22,0.289550781,,no,0,4757.786133
28737,16,20,0.625976563,0,no,0,4753.98877
28738,84,44,2.119140625,0,no,0,4745.604492
28739,451,168,1.843261719,0,no,0,4740.13916
28745,32,34,1.059082031,0,no,0,4743.967285
28746,184,82,1.689941406,0,no,0,4742.867188
28747,1521,316,6.063476563,,no,0,4731.676758
28748,5154,448,8.492675781,0,no,0,4752.921387
28780,21,22,0.874511719,0,no,0,4739.328613
28791,14,26,0.683105469,0,no,0,4744.682129
28815,38,34,0.916503906,0,no,0,4720.868164
28833,17,20,0.431640625,0,no,0,4745.556641
28856,21,24,0.321777344,0,no,0,4717.265625
28858,103,76,2.373046875,0,no,0,4716.37793
28861,25,34,0.598144531,0,no,0,4728.339355
28863,11,14,0.639648438,0,no,0,4746.434082
28868,89,66,1.849609375,0,no,0,4716.979492
28879,15,22,0.423828125,0,no,0,4728.546387
28883,47,40,1.343261719,0,no,0,4717.359375
28892,34,30,0.946777344,0,no,0,4731.381836
28899,12,18,0.541992188,0,no,0,4743.461914
28904,173,78,2.485839844,0,no,0,4720.643066
28907,13,20,0.442382813,0,no,0,4731.712402
28911,584,188,3.734863281,0,no,0,4719.533691
28932,10,14,0.2890625,0,no,0,4704.494629
28936,38,30,0.966796875,0,no,0,4717.926758
28943,24,26,0.416015625,0,no,0,4734.477539
28952,19,22,0.854980469,0,no,0,4719.277832
28967,61,46,0.891601563,0,no,0,4726.756836
28968,719,274,2.951171875,0,no,0,4715.943359
29002,61,56,0.790527344,0,no,0,4733.238281
29003,88,64,1.278808594,0,no,0,4728.009766
29023,15,22,0.276855469,0,no,0,4753.279297
29026,1719,286,6.205078125,0,no,0,4722.092285
29027,130,90,1.461425781,0,no,0,4721.535156
29028,1849,232,5.004394531,0,no,0,4725.994141
29038,83,66,0.8828125,,no,0,4784.033691
29055,11,16,0.443847656,0,no,0,4746.863281
29063,16,22,0.349121094,0,no,0,4724.504883
29064,11,14,0.722167969,0,no,0,4718.901855
29069,12,22,0.23046875,0,no,0,4707.96582
29072,17,22,0.398925781,0,no,0,4740.26123
29086,29,30,0.588867188,0,no,0,4719.428711
29087,17,26,0.491699219,0,no,0,4724.601074
29090,22,24,0.356445313,0,no,0,4719.231934
29091,40,36,1.254394531,0,no,0,4734.62793
29092,144,82,2.975097656,0,no,0,4717.496094
29099,86,56,2.581542969,0,no,0,4756.967773
29100,1190,192,6.782226563,0,no,0,4723.05957
29101,827,216,3.911621094,0,no,0,4737.976074
29102,15257,926,12.09570313,0,no,0,4717.246094
29104,267,80,5.029296875,0,no,0,4748.671875
29152,23,30,0.6171875,0,no,0,4689.87207
29159,10,16,1.037597656,0,no,0,4721.327148
29162,25,28,0.802246094,0,no,0,4698.643066
29196,26,30,0.588867188,0,no,0,4697.124023
29208,14,18,0.693359375,0,no,0,4755.507813
29209,17,24,1.137207031,0,no,0,4732.180664
29256,26,28,0.6875,0,no,0,4698.130371
29260,57,42,1.250488281,0,no,0,4694.768555
29261,12,22,0.4765625,0,no,0,4694.084473
29267,16,22,0.583007813,0,no,0,4694.981934
29270,63,56,0.858398438,0,no,0,4696.907227
29272,14,20,4.149902344,0,no,0,4730.999512
29274,114,64,1.955078125,0,no,0,4699.898926
29275,60,72,0.938964844,0,no,0,4732.376953
29310,19,24,0.625976563,0,no,0,4695.206055
29341,12,18,1.295898438,0,no,0,4688.72168
29343,42,56,2.483398438,0,no,0,4733.868652
29355,30,30,3.036132813,0,no,0,4705.969727
29362,10,14,0.345214844,0,no,0,4693.296387
29384,311,120,1.849121094,0,no,0,4698.866211
29396,10,16,0.404296875,0,no,0,4695.519043
29399,12,20,0.270996094,0,no,0,4692.95752
29400,17,24,1.307617188,0,no,0,4702.846191
29415,18,24,0.490722656,0,no,0,4682.783691
29420,24,24,0.976074219,0,no,0,4693.559082
29423,37,34,0.836425781,0,no,0,4695.053223
29424,18,22,0.563964844,0,no,0,4693.905762
29444,117,72,3.505859375,0,no,0,4692.255371
29445,12,18,0.308105469,0,no,0,4695.583496
29446,90,64,1.846679688,0,no,0,4690.234863
29447,30,36,0.572753906,0,no,0,4694.095703
29448,322,110,2.649414063,0,no,0,4697.231934
29451,36,34,0.514648438,0,no,0,4689.609375
29453,29,30,0.543945313,0,no,0,4690.26709
29471,47,40,0.958984375,0,no,0,4766.065918
29508,16,22,0.428222656,0,no,0,4688.927734
29512,12,14,3.278808594,0,no,0,4692.050293
29525,34,48,0.675292969,0,no,0,4697.568359
29527,11,20,1.978515625,0,no,0,4698.111816
29528,67,42,2.792480469,0,no,0,4695.243164
29540,11,16,1.56640625,0,no,0,4695.682129
29577,19,22,0.278808594,0,no,0,4693.644043
29578,72,50,1.11328125,0,no,0,4692.808594
29591,23,32,0.2890625,0,no,0,4690.15332
29601,13,24,0.467285156,0,no,0,4696.981934
29602,13,18,0.689941406,0,no,0,4695.469727
29612,24,24,1.057128906,0,no,0,4678.755859
29629,29,26,0.821777344,0,no,0,4693.342773
29639,23,30,0.524414063,0,no,0,4690.087891
29640,62,44,1.284667969,0,no,0,4695.500977
29652,268,84,1.875976563,0,no,0,4689.393066
29653,36,28,0.596679688,0,no,0,4695.302734
29655,24,24,0.412597656,0,no,0,4693.953125
29661,11,20,0.374511719,0,no,0,4694.476074
29662,94,58,2.240722656,0,no,0,4693.849121
29685,274,102,2.494140625,0,no,0,4692.545898
29687,16,28,0.702636719,0,no,0,4707.080078
29691,546,154,1.651855469,0,no,0,4688.613281
29693,28,30,0.980957031,0,no,0,4705.711914
29699,16,24,0.344238281,0,no,0,4690.10498
29706,397,178,2.018554688,0,no,0,4694.359863
29709,371,142,3.017578125,0,no,0,4690.418457
29713,376,122,2.472167969,0,no,0,4689.365723
29727,61,44,1.900390625,0,no,0,4690.117676
29729,47,40,0.887695313,0,no,0,4690.172363
29731,26,24,1.506835938,0,no,0,4695.115723
29738,11,16,1.999511719,0,no,0,4697.883789
29739,26,26,3.628417969,0,no,0,4699.607422
29744,14,16,2.703613281,0,no,0,4692.631348
29745,33,30,3.033203125,0,no,0,4695.237305
29749,34,34,2.456054688,0,no,0,4692.458008
29755,12,20,2.000488281,0,no,0,4690.421387
29774,12,18,0.167480469,0,no,0,4698.102539
29775,116,76,1.803710938,0,no,0,4691.401855
29777,35,28,4.597167969,0,no,0,4698.52832
29780,34,34,1.912597656,0,no,0,4693.055176
29783,237,106,3.053710938,0,no,0,4701.731445
29798,44,46,2.985839844,0,no,0,4688.404297
29803,17,22,1.899902344,0,no,0,4689.17334
29806,15,20,1.6953125,0,no,0,4695.736816
29807,124,90,2.123046875,0,no,0,4694.304199
29811,22,30,0.498046875,0,no,0,4692.529297
29817,62,48,0.565429688,0,no,0,4696.634766
29833,39,34,1.188964844,0,no,0,4698.487793
29835,23,22,0.73828125,0,no,0,4691.393555
29837,11,20,0.149414063,0,no,0,4695.937012
29841,13,16,0.713867188,0,no,0,4693.491699
29849,21,32,0.368652344,0,no,0,4696.639648
29851,144,82,2.053222656,0,no,0,4692.148438
29852,100,74,2.345703125,0,no,0,4699.885254
29853,283,148,1.592773438,0,no,0,4690.462891
29854,176,108,1.986816406,0,no,0,4697.03125
29855,250,86,3.075195313,0,no,0,4688.510254
29856,2381,270,5.436035156,0.232255355,yes,552,4688.430176
29862,240,116,2.285644531,0,no,0,4730.01416
29863,293,128,2.975097656,0,no,0,4719.388184
29878,17,18,1.450195313,0,no,0,4693.629883
29880,15,24,0.499023438,0,no,0,4752.369141
29882,30,30,1.468261719,0,no,0,4688.528809
29883,329,110,2.517578125,0,no,0,4685.782227
29886,25,28,1.393554688,0,no,0,4691.901855
29891,63,44,0.883300781,0,no,0,4695.866699
29892,44,44,0.837402344,0,no,0,4690.088379
29915,10,20,0.190917969,0,no,0,4690.82666
29922,71,46,1.892089844,0,no,0,4750.973633
29925,14,20,0.397460938,0,no,0,4698.067871
29926,12,22,0.469726563,0,no,0,4709.11084
29927,161,98,1.638671875,0,no,0,4748.29248
29928,171,106,0.759765625,0,no,0,4692.893555
29929,348,128,2.479492188,0,no,0,4686.27832
29930,181,108,2.271484375,0,no,0,4691.028809
29931,1355,240,4.301757813,0,no,0,4691.696777
29967,27,38,0.59765625,0,no,0,4700.826172
29989,37,48,0.524902344,0,no,0,4680.862793
29991,26,32,0.383300781,0,no,0,4678.333008
29995,142,70,1.728515625,0,no,0,4717.439453
30003,11,24,0.181640625,0,no,0,4680.480469
30018,14,24,0.184570313,0,no,0,4681.40625
30046,14,18,0.595703125,0,no,0,4666.93457
30086,10,16,0.625488281,0,no,0,4665.074707
30087,19,24,0.334960938,0,no,0,4678.070801
30092,20,36,0.253417969,0,no,0,4683.444824
30094,16,22,0.797851563,0,no,0,4662.657715
30125,17,24,0.469238281,0,no,0,4664.960449
30127,371,102,2.931640625,0,no,0,4667.362793
30128,30,36,0.614257813,0,no,0,4669.329102
30129,54,42,1.23828125,0,no,0,4672.507324
30143,14,20,0.513671875,0,no,0,4668.069336
30149,21,32,0.219726563,0,no,0,4683.208984
30150,15,26,0.315429688,0,no,0,4677.493652
30183,13,18,0.49609375,0,no,0,4706.05127
30184,20,30,0.425292969,0,no,0,4668.604492
30195,65,48,1.312988281,0,no,0,4676.998047
30198,21,28,0.307128906,0,no,0,4667.316895
30231,34,30,0.721191406,0,no,0,4661.216797
30245,56,42,2.0234375,0,no,0,4672.721191
30249,17,28,0.653808594,0,no,0,4678.863281
30269,18,24,0.473632813,0,no,0,4669.479004
30270,23,22,0.87890625,0,no,0,4670.758789
30271,11,18,0.282226563,0,no,0,4668.149414
30272,76,64,1.167480469,0,no,0,4677.19043
30273,24,34,0.459960938,0,no,0,4667.710449
30274,16,24,0.470703125,0,no,0,4664.051758
30275,32,42,0.594726563,0,no,0,4677.358398
30290,17,22,0.472167969,0,no,0,4677.793945
30295,12,18,0.333984375,0,no,0,4667.327148
30306,10,16,0.166503906,0,no,0,4670.689453
30310,14,20,0.141113281,0,no,0,4663.381836
30382,10,16,0.424804688,0,no,0,4661.84375
30399,30,28,0.998535156,0,no,0,4664.057617
30400,26,26,0.526367188,0,no,0,4677.729492
30412,18,22,0.73828125,0,no,0,4663.638184
30424,67,48,0.642578125,0,no,0,4665.039063
30425,43,34,1.217773438,0,no,0,4662.678223
30426,177,86,1.400878906,0,no,0,4669.544922
30427,47,36,0.663574219,0,no,0,4661.068359
30428,42,58,0.677734375,0,no,0,4663.654785
30440,19,22,0.312011719,0,no,0,4667.310547
30444,14,20,0.607910156,0,no,0,4663.653809
30447,49,58,2.342773438,0,no,0,4677.5
30449,14,20,0.338867188,0,no,0,4677.405273
30469,181,72,1.951171875,0,no,0,4665.14502
30473,43,34,0.279296875,0,no,0,4662.260742
30477,57,48,1.320800781,0,no,0,4661.651855
30484,22,22,1.081542969,0,no,0,4662.51416
30494,1880,412,3.975097656,0,no,0,4666.788086
30499,22,36,0.475097656,0,no,0,4673.607422
30507,67,50,0.789550781,0,no,0,4676.774902
30508,245,170,1.283691406,0,no,0,4664.608887
30529,12,24,0.206054688,0,no,0,4661.660645
30531,57,38,1.179199219,0,no,0,4677.69873
30561,20,24,0.918457031,0,no,0,4673.724121
30562,22,24,0.876953125,0,no,0,4673.84375
30583,26,28,0.7578125,0,no,0,4675.709473
30584,31,34,1.455566406,0,no,0,4673.266113
30585,339,114,2.480957031,0,no,0,4675.02002
30586,171,118,0.746582031,0,no,0,4678.663086
30587,1151,382,3.815917969,0,no,0,4673.339355
30588,3608,434,4.158691406,0.002771619,yes,10,4674.472656
30598,46,42,1.5234375,0,no,0,4670.149414
30609,23,30,0.470214844,0,no,0,4684.147949
30613,26,32,1.172363281,0,no,0,4672.935059
30617,13,18,0.46875,0,no,0,4666.731445
30624,33,30,0.938964844,0,no,0,4662.677734
30633,22,34,0.908691406,0,no,0,4671.206543
30634,16,22,0.60546875,0,no,0,4672.049316
30679,10,14,0.444335938,0,no,0,4671.349121
30712,30,28,1.460449219,0,no,0,4668.050293
30713,17,24,0.455566406,0,no,0,4677.513672
30715,10,18,0.26953125,0,no,0,4684.886719
30737,13,22,0.166015625,0,no,0,4710.904785
30745,26,30,0.49609375,0,no,0,4685.109375
30746,12,22,0.375,0,no,0,4677.354492
30762,19,22,0.649414063,0,no,0,4670.458984
30769,14,20,0.147949219,0,no,0,4664.094238
30788,77,60,1.186035156,0,no,0,4664.696777
30797,55,46,0.810546875,0,no,0,4671.116211
30800,16,22,0.655761719,0,no,0,4674.712402
30826,77,70,0.813476563,0,no,0,4679.861816
30855,44,32,1.247558594,0,no,0,4677.302246
30859,25,28,0.609375,0,no,0,4664.195801
30886,235,112,2.466308594,0,no,0,4663.29834
30888,246,102,2.221191406,0,no,0,4682.387207
30891,14,22,0.724121094,0,no,0,4671.444824
30946,127,82,1.561523438,0,no,0,4683.025391
30954,12,22,0.475585938,0,no,0,4680.155762
31006,50,58,0.7578125,0,no,0,4684.668945
31015,64,66,0.234863281,0.515625,yes,33,4664.363281
31016,296,90,1.782714844,0,no,0,4666.032227
31047,18,26,0.57421875,0,no,0,4667.758301
31182,14,18,0.1875,0,no,0,4662.315918
31235,10,20,0.5,0,no,0,4682.36084
31241,201,96,2.147949219,0,no,0,4682.898926
31285,10,16,0.41015625,0,no,0,4678.418945
31313,23,34,0.292480469,0,no,0,4681.871094
31318,169,92,1.535644531,0,no,0,4679.237793
31319,79,54,0.984863281,0,no,0,4721.291016
31320,211,130,1.146972656,0,no,0,4682.453613
31321,181,76,3.335449219,0,no,0,4665.859375
31322,461,168,2.797363281,0,no,0,4676.995605
31323,282,146,2.133789063,0,no,0,4678.878906
31324,195,114,2.138183594,0,no,0,4666.813965
